node_id,longitude,latitude,infomap_community
3165553162,12.3230441,45.4365362,0
11870077452,12.3395122,45.4367835,1
3165553163,12.3224085,45.4366823,0
3165553168,12.3234093,45.4371797,0
5151752721,12.3114457,45.4331035,0
5151752723,12.3116619,45.432665,0
5151752724,12.311858,45.4327135,0
5151752727,12.3114838,45.4330258,0
5151752725,12.3113692,45.4329988,0
5151752731,12.3122411,45.4322907,0
5151752732,12.3122517,45.4320426,0
5151752733,12.3123736,45.4322962,0
5151752734,12.3123853,45.4320463,0
5151752735,12.3125922,45.4323036,0
5151752736,12.312602,45.4321605,0
5151752739,12.3125482,45.432051,0
5151752740,12.3126665,45.4320543,0
5151752741,12.3128169,45.4323103,0
5151752742,12.3128321,45.432059,0
5151752743,12.312951,45.4323143,0
5151752744,12.3129568,45.4320625,0
5151752745,12.3131783,45.432321,0
5151752746,12.3131842,45.4321646,0
5151752749,12.3131307,45.4320675,0
5151752750,12.3132419,45.4320706,0
5151752751,12.3134004,45.432327,0
5151752752,12.3134083,45.4320753,0
5151752753,12.313524,45.4323332,0
5151752756,12.3132477,45.432529,0
5151752754,12.3135339,45.4320789,0
252314171,12.3369947,45.4381501,2
252314174,12.3371501,45.4380431,2
252314179,12.3373708,45.437728,2
252314180,12.3372981,45.4375904,2
252314182,12.3372403,45.4380254,2
252314186,12.3375593,45.4401712,5
252314187,12.3379314,45.4397345,5
49545796,12.3292886,45.447994,3
7886537293,12.3590853,45.4358249,1
7886537290,12.3585206,45.4354867,1
7886537291,12.3586873,45.4355887,1
7886537292,12.3587277,45.4354728,1
298025559,12.3401771,45.442867,5
11945345626,12.3095234,45.4422726,0
11945345625,12.3094433,45.4421795,0
5151752799,12.3126084,45.4327781,0
11945345627,12.3088339,45.4422767,0
11945345636,12.3037406,45.4388032,0
5151752803,12.3134356,45.4332492,0
5151752804,12.3134269,45.4333511,0
11945345638,12.3045828,45.439579,0
11945345637,12.3045022,45.4396142,0
49545834,12.3286771,45.4477334,3
11298013803,12.3498566,45.4347004,1
11298013807,12.3494095,45.4347166,1
1744077425,12.3370415,45.4428818,5
1712554617,12.3400628,45.4398228,5
5134615176,12.336324,45.4380908,2
3022324358,12.3561137,45.4309628,4
3022324362,12.355788,45.4308799,4
3022324365,12.3554386,45.4321955,4
3022324359,12.3559809,45.4316332,4
3022324369,12.3553635,45.4318124,4
3022324380,12.3563532,45.4310237,4
9489318552,12.3577429,45.4330917,4
29065891,12.3149206,45.4412906,0
5214698846,12.3555342,45.4316131,4
10956931805,12.3312331,45.4373167,2
10956931807,12.3303974,45.4371926,2
10956931808,12.3303972,45.4372114,2
194806514,12.3424984,45.4378649,1
8006828786,12.3301241,45.4289935,0
8006828787,12.3299623,45.4290176,0
2272199415,12.3498709,45.4379918,1
2272199416,12.3499298,45.4380239,1
2272199422,12.3584234,45.4382447,1
8006828799,12.3304233,45.4292647,0
5366153986,12.3277553,45.4291418,0
8006828803,12.3308219,45.4295459,0
4347724549,12.3287921,45.4328546,1
4347724550,12.3291003,45.4330169,1
2272199441,12.3574742,45.4389925,1
4930208533,12.3279215,45.4371225,2
2272199442,12.3576083,45.439015,1
3398708519,12.3192347,45.4385821,0
1926988608,12.3185128,45.4450288,3
1926988609,12.3183262,45.4451325,3
1926988613,12.318962,45.4451442,3
1926988614,12.318769,45.4452529,3
1926988617,12.3194935,45.4453777,3
1926988618,12.3190395,45.4454774,3
1926988620,12.3193072,45.4455323,3
1926988621,12.3190504,45.4454705,3
1926988630,12.319818,45.4460066,3
1926988632,12.3186979,45.4460161,3
6216549210,12.3550626,45.4333839,1
6216549211,12.3554881,45.4333673,1
6216549215,12.3516997,45.4345776,1
6216549219,12.3517223,45.4334475,1
4347724666,12.3289982,45.4329599,1
4347724667,12.3288861,45.4330877,1
2262139780,12.3331054,45.4310725,0
2262139781,12.3329033,45.4315535,1
5476877195,12.3188021,45.4345655,0
2262139792,12.3343145,45.4399798,2
2262139793,12.3341834,45.4399758,2
2262139795,12.3345031,45.4403899,5
454984600,12.3045411,45.438509,0
8527872923,12.327172,45.4452236,3
8527872924,12.3271406,45.4452348,3
8527872925,12.3271832,45.4452399,3
8527872926,12.3271514,45.4452509,3
8527872927,12.3271996,45.4452637,3
8527872928,12.3271675,45.4452748,3
8527872929,12.3272123,45.4452822,3
8527872930,12.3271803,45.4452938,3
8527872931,12.3272274,45.4453041,3
8527872932,12.3271951,45.445316,3
8527872933,12.3272393,45.4453212,3
8527872934,12.3272066,45.445333,3
4838949798,12.3169564,45.4446981,3
4838949801,12.3170981,45.4446131,3
2619671469,12.3496872,45.432703,1
1855718331,12.3336953,45.4378328,2
1855718350,12.3333603,45.4380811,2
1855718354,12.333568,45.4377789,2
298025942,12.33964,45.4430231,5
298025948,12.336355,45.4438682,5
4680811489,12.3341067,45.4392863,2
4680811490,12.3343164,45.4391918,2
4473947132,12.315766,45.440216,0
2487649312,12.3185688,45.4453627,3
10575119399,12.3371672,45.4333426,1
10575119401,12.3371432,45.4333909,1
10575119402,12.3369533,45.4337517,1
10575119403,12.3370986,45.4334849,1
10575119404,12.3370671,45.4335442,1
10575119406,12.3372881,45.4330992,1
8154186798,12.3216668,45.4376234,0
8154186799,12.3216593,45.4375902,0
8154186801,12.3216805,45.4376821,0
8154186802,12.3216178,45.437689,0
8154186803,12.3216731,45.4376503,0
8154186804,12.3216105,45.4376567,0
8154186800,12.3215971,45.4375978,0
8154186797,12.3215908,45.4375702,0
4803920951,12.3299148,45.4367275,2
4803920955,12.3296696,45.4364943,2
4892525638,12.3310078,45.4404234,2
5476222024,12.3213318,45.4378205,0
2487649355,12.3195564,45.4457315,3
2487649375,12.3198796,45.4459686,3
1077050612,12.323698,45.4430669,3
8602584267,12.331796,45.4426721,5
3050505429,12.3623638,45.4287463,4
298026198,12.3359866,45.4440406,5
3050505432,12.3627235,45.4289692,4
3586703301,12.3561028,45.4289967,4
8084817116,12.319746,45.4354416,0
3586703302,12.3560523,45.4290481,4
4897539297,12.3303811,45.4401028,2
254805221,12.3336155,45.4320323,1
6466471153,12.3345644,45.4368214,1
6466471156,12.3348871,45.4365115,1
4803429620,12.3256139,45.432486,0
3586703306,12.3562061,45.4288928,4
8606614781,12.332014,45.442072,5
8145618680,12.3183852,45.4447992,3
8083735871,12.3269042,45.4416851,2
8074921350,12.3576616,45.432196,4
6335366536,12.3335052,45.4301317,0
11630708121,12.3089071,45.4424092,0
8074921373,12.3573347,45.4319927,4
8074921374,12.3573382,45.431934,4
10570794400,12.3467629,45.4354682,1
11630708126,12.3094557,45.442304,0
11630708130,12.3088785,45.4422568,0
49546664,12.3385775,45.4441496,5
11630708137,12.3089032,45.4420152,0
11630708138,12.3091199,45.4421123,0
11630708139,12.3091119,45.4423248,0
11630708152,12.3098658,45.441691,0
11630708160,12.3087754,45.4424663,0
248776130,12.3418048,45.4384458,1
7431128519,12.3088537,45.4423629,0
11630708166,12.3091359,45.4420568,0
27231707,12.3389336,45.4439547,5
27231715,12.3403708,45.4431517,5
27231718,12.3406765,45.442978,5
27231719,12.3411292,45.4427211,5
49546732,12.3377254,45.4435392,5
355567086,12.3412331,45.4357312,1
7431128564,12.3117185,45.4406988,0
11935188469,12.3317783,45.438348,2
10615784952,12.332148,45.4378346,2
10615784953,12.3322575,45.437763,2
10615784954,12.3325398,45.4377478,2
10615784956,12.3323439,45.4377001,2
10615784958,12.3330309,45.4372524,2
10615784959,12.3325061,45.4377542,2
10615784960,12.3323214,45.4378053,2
10615784957,12.332168,45.4378312,2
10615784962,12.3331258,45.4375698,2
10615784961,12.3326002,45.4370817,2
355567111,12.3415481,45.4362512,1
355567113,12.3419383,45.4362655,1
355567146,12.3452602,45.438644,5
355567148,12.3447967,45.4387146,5
4902225461,12.3336491,45.4390662,2
9844852295,12.3159273,45.4432857,3
1849034317,12.3213175,45.4477599,3
1913882192,12.3359277,45.4355326,1
1913882196,12.336239,45.4356839,1
3032942168,12.3359103,45.4383427,2
1913882203,12.334915,45.4369817,1
49546839,12.3377892,45.4436695,5
49546948,12.3382373,45.4435612,5
27363017,12.3378007,45.4396959,5
49546958,12.3378554,45.4437987,5
298026706,12.3335376,45.4426,5
2482210515,12.3248051,45.4429943,3
2482210516,12.321981,45.4430047,3
2482210518,12.3248627,45.4431456,3
2482210523,12.3231999,45.4431555,3
2482210524,12.3215944,45.4431855,3
1708754659,12.3394481,45.4377298,1
2482210537,12.3231471,45.4432108,3
1708754669,12.3391105,45.4378262,5
1708754670,12.3390212,45.4378495,5
11435181805,12.3209352,45.4435709,3
2482210539,12.323013,45.4432172,3
8013547251,12.3310703,45.4376289,2
8013547255,12.3311589,45.4369355,2
5144807166,12.3282301,45.4358494,2
3398708715,12.3186785,45.4407976,3
2482210596,12.3242326,45.4432592,3
247858996,12.3388813,45.4349779,1
316442417,12.3417723,45.4419066,5
10587146052,12.3392606,45.4337126,1
2482210625,12.3230513,45.4433032,3
2482210633,12.3216161,45.4433092,3
11945345598,12.3125132,45.4408924,0
411731800,12.3366711,45.4373549,2
11842448383,12.3177327,45.4390383,0
3398708733,12.3182235,45.4410179,3
49547114,12.3383078,45.4436956,5
2482210666,12.3245063,45.4434152,3
49547117,12.3387738,45.4435893,5
3398708735,12.3182815,45.4410372,3
2482210671,12.3244593,45.443454,3
2482210675,12.3217706,45.4435051,3
11842448387,12.3175318,45.4391429,0
2482210678,12.3235477,45.4435061,3
2482210687,12.3236081,45.4435204,3
2482210688,12.3234739,45.4435267,3
2482210692,12.3235485,45.4435372,3
10587146133,12.3393413,45.4335671,1
10587146134,12.3394493,45.4333723,1
9885255577,12.3605712,45.4300886,4
2482210717,12.3220054,45.4435708,3
2482210722,12.3236501,45.4435798,3
2482210724,12.3236081,45.4435801,3
2482210728,12.3234437,45.4435896,3
2482210748,12.3218613,45.4436202,3
222070721,12.3426313,45.4381263,1
222070725,12.3429407,45.4386983,1
3297085381,12.3475709,45.4364152,1
3297085386,12.348505,45.4371659,1
4809531942,12.3318019,45.4453372,3
10575087579,12.3362901,45.4336712,1
2482210784,12.3220924,45.4439134,3
2482210794,12.3219383,45.443984,3
672466928,12.316922,45.4405017,0
2482210801,12.32223,45.4445174,3
672466930,12.3166186,45.4403629,0
4846061555,12.3298405,45.439241,2
4846061556,12.3296548,45.4393736,2
316442613,12.3420287,45.4422093,5
4212293019,12.3372883,45.4321834,1
8112211967,12.3368043,45.4333027,1
355928070,12.332287,45.4423274,5
355928072,12.3325317,45.4422071,5
4212293023,12.3379605,45.4324415,1
355928076,12.3352687,45.4408883,5
4212293024,12.3383035,45.4324995,1
355928081,12.335894,45.4415731,5
355928082,12.3361064,45.4407468,5
355928083,12.336546,45.4409078,5
355928085,12.3359153,45.4408106,5
355928086,12.3362495,45.4411704,5
10178856983,12.3595074,45.4282032,4
10178856981,12.3595006,45.4281819,4
10178856985,12.360067,45.4294413,4
4212293027,12.3430601,45.4334688,1
4212293029,12.3183434,45.4395517,0
9645230121,12.3389492,45.4347271,1
4212293031,12.3211444,45.4402645,3
7919765568,12.3279058,45.4299534,0
7919765569,12.3278178,45.4299838,0
3327461450,12.3133636,45.4403371,0
3327461451,12.3127724,45.440619,0
3327461453,12.312956,45.4406924,0
3327461466,12.3130051,45.4407059,0
3327461467,12.3129344,45.4405445,0
247793758,12.3310311,45.4305923,0
3327461485,12.3126957,45.4406121,0
12725356654,12.3066128,45.4349282,0
49547384,12.3379173,45.4439304,5
12725356663,12.3070436,45.4349973,0
12725356664,12.3067737,45.4351191,0
4370761861,12.326156,45.4307198,0
12725356672,12.3068761,45.4352412,0
12725356673,12.3072955,45.4348847,0
12725356674,12.3073142,45.4349031,0
12725356682,12.3059822,45.4357662,0
49973391,12.335763,45.4351669,1
49973399,12.3355965,45.4357179,1
12725356692,12.3055023,45.4359767,0
49973409,12.3354722,45.4358123,1
49973414,12.335718,45.4361588,1
4894394535,12.3288423,45.4392343,2
49973416,12.3358446,45.4360388,1
1838206272,12.3224915,45.4365064,0
1855391925,12.3557725,45.4330134,4
1855391928,12.3508767,45.433276,1
1855391929,12.351701,45.4326399,1
1855391930,12.3528924,45.4330764,4
1855391933,12.3500044,45.4335134,1
8059259078,12.3551714,45.432901,4
8059259082,12.3549572,45.4329026,4
1331529931,12.3274759,45.4450368,3
5373757664,12.3573284,45.4331896,4
5373757666,12.3572572,45.4330299,4
5373757667,12.3573971,45.4328098,4
7133661425,12.3247204,45.4477754,3
7133661426,12.3247084,45.4477558,3
7133661427,12.3247615,45.4477355,3
7133661428,12.3246895,45.4476326,3
7133661429,12.3247805,45.4477627,3
49547520,12.3383693,45.4438302,5
49547521,12.338842,45.443725,5
1927219469,12.319764,45.4403552,3
1927219474,12.3200655,45.4407263,3
1927219475,12.3208178,45.4408665,3
1927219479,12.3210338,45.4410566,3
1927219480,12.3206728,45.4412611,3
1927219482,12.3211464,45.4416749,3
10003908886,12.3148571,45.440108,0
5217650981,12.3349983,45.4350203,1
679479591,12.3442653,45.4385636,5
2732099893,12.3264066,45.438269,2
4370729270,12.3317557,45.436521,2
4370729275,12.3345897,45.4374995,2
2732099904,12.3295587,45.4389604,2
2732099902,12.3243333,45.4385384,2
8006011204,12.3241797,45.4324042,0
2732099909,12.3294953,45.4390349,2
2732099913,12.3291972,45.4391765,2
1660324170,12.3409573,45.4414509,5
2732099919,12.3292308,45.4392032,2
2732099927,12.3288959,45.4393523,2
7578650971,12.337605,45.4335812,1
4183624047,12.3317964,45.4461087,3
4183624048,12.3310004,45.4456819,3
4183624049,12.331245,45.4459066,3
4803889582,12.3283476,45.4365054,2
4803889583,12.3278208,45.436572,2
4919658949,12.3578118,45.4283075,4
4919658953,12.3579754,45.4284632,4
6225168845,12.3577397,45.4319151,4
8838351311,12.3320443,45.4286626,0
27232724,12.3343508,45.4411572,5
6225168853,12.3578693,45.4316798,4
2514782680,12.332333,45.4443884,3
6225168855,12.3579671,45.4317062,4
6225168854,12.357872,45.4318805,4
553322971,12.3153108,45.4413159,0
27363816,12.3415012,45.4375736,1
3813050868,12.3229933,45.4382878,2
5178350754,12.3156559,45.4331975,0
8004045336,12.3201853,45.4351059,0
8004045339,12.3193613,45.4319882,0
8004045341,12.3196017,45.4322274,0
8004045343,12.3195648,45.4323418,0
316148259,12.3373872,45.4377574,2
316148260,12.3371659,45.4375952,2
8004045360,12.3160487,45.4321523,0
5186423345,12.3197399,45.436439,0
5186423346,12.3198836,45.4360118,0
5186423347,12.3188728,45.4344175,0
9214560823,12.3320179,45.4295236,0
3294857784,12.3421828,45.4388495,1
3294857786,12.3419835,45.4389012,1
3294857791,12.3416423,45.43898,1
3294857793,12.3412757,45.439064,1
3294857795,12.3410546,45.4391253,5
9214560829,12.3308994,45.4295528,0
3294857799,12.3409247,45.4393624,5
3294857806,12.3412812,45.4395125,5
8128465492,12.3328281,45.4359306,1
1521912411,12.3404247,45.437077,1
4453796445,12.3389246,45.4402383,5
49547871,12.337994,45.443477,5
4453796450,12.3394957,45.4402625,5
3294857834,12.342716,45.441823,5
365202051,12.3346069,45.4362434,1
1920010885,12.341511,45.4337413,1
1920010886,12.3418689,45.433797,1
1920010889,12.3414248,45.4342764,1
1920010890,12.3416033,45.4342831,1
1920010891,12.3418154,45.4343674,1
1920010898,12.3387726,45.4349304,1
1920010901,12.338848,45.4349633,1
1920010903,12.3418517,45.4349924,1
1920010906,12.338543,45.4350173,1
1920010907,12.3386664,45.4350639,1
1920010908,12.3390952,45.4350717,1
1920010910,12.3391496,45.4350934,1
1920010911,12.3413047,45.4350758,1
4453796511,12.3390491,45.4409913,5
1920010914,12.3401608,45.43518,1
1854966430,12.3478865,45.4341004,1
1920010916,12.3421217,45.4352279,1
1920010917,12.3420056,45.4352341,1
1920010918,12.3412564,45.4352385,1
1920010926,12.3424791,45.4353695,1
1920010928,12.3417255,45.435431,1
1920010932,12.3392522,45.4354884,1
1920010934,12.3421458,45.4354921,1
1920010936,12.3421605,45.4355071,1
1920010937,12.3425738,45.4354163,1
1920010938,12.3383445,45.4355508,1
1920010940,12.3384837,45.4355551,1
1920010941,12.3421941,45.4355858,1
1920010943,12.3389989,45.4357072,1
4453796543,12.34059,45.4414278,5
4453796545,12.3404416,45.4414866,5
10574760653,12.3394888,45.4333011,1
10574760665,12.3395741,45.4331442,1
3389131487,12.3273331,45.4403626,2
298024089,12.3348352,45.4420819,5
5403282193,12.3403702,45.4352334,1
10178890521,12.3647238,45.4269454,4
10178890522,12.3636903,45.4268747,4
138316571,12.3173736,45.4325968,0
10178890524,12.3636181,45.4267191,4
138316573,12.3173871,45.4324879,0
10178890523,12.3647132,45.4269922,4
5007084321,12.3260365,45.4359547,2
5007084324,12.3221972,45.4404894,0
5007084325,12.3222651,45.4404322,0
4793633575,12.3270134,45.436277,2
5159226164,12.3318797,45.4286659,0
5159226165,12.3318716,45.4283893,0
5159226166,12.3320394,45.4284068,0
8062208838,12.3205129,45.4430567,3
3586722634,12.3496354,45.4390146,1
5167778648,12.3306892,45.4399333,2
5342235492,12.3563487,45.4292583,4
5342235494,12.3566607,45.429203,4
5342235496,12.3568268,45.4288791,4
9214560824,12.3316095,45.4295167,0
5342235498,12.3569236,45.4287229,4
5342235500,12.3570954,45.4283797,4
5342235501,12.3568966,45.4283295,4
5342235502,12.3562328,45.4289951,4
9214560825,12.3314371,45.4295249,0
9214560827,12.3309308,45.4295516,0
9214560828,12.3310523,45.4295469,0
5620042625,12.3323941,45.4397242,2
5620042628,12.3329379,45.4398647,2
5620042632,12.3327698,45.4396774,2
5620042633,12.3326138,45.4397567,2
5476875858,12.3195057,45.4347016,0
1851649033,12.323172,45.4357468,0
13186763707,12.3207249,45.4381121,0
13186763714,12.3208571,45.4381618,0
13186763723,12.3206128,45.4382935,0
13186763731,12.3211738,45.438185,0
13186763735,12.3210115,45.4383481,0
13186763737,12.3208547,45.4382757,0
13186763747,12.3205435,45.4383554,0
1920437225,12.3459221,45.4381755,1
13186763761,12.3201813,45.4384342,0
13186763767,12.3204143,45.4388172,0
13186763771,12.320616,45.4388748,0
10581478401,12.3449371,45.4352972,1
10581478404,12.3444624,45.435701,1
13186763781,12.3206931,45.4384823,0
13186763784,12.3206895,45.4385003,0
13186763786,12.320596,45.4385924,0
13186763789,12.3204759,45.4385366,0
13186763791,12.3205855,45.438427,0
13186763793,12.3203177,45.4387084,0
13186763796,12.3202257,45.43829,0
13186763801,12.3205596,45.4380174,0
13186763805,12.3207919,45.4380604,0
13186763813,12.3203375,45.4381125,0
13186763815,12.3205913,45.4382491,0
1997114408,12.3440818,45.4339997,1
13186763817,12.3205467,45.4382992,0
13186763819,12.320611,45.4383443,0
1522371629,12.330166,45.4440155,3
13186763823,12.3210866,45.438673,0
4845243466,12.3306685,45.4399437,2
4845243469,12.3309802,45.4400427,2
6224562690,12.3586391,45.431654,4
6224562696,12.3581564,45.4320886,4
8122043515,12.358663,45.4335773,4
5365599358,12.3168078,45.4380769,0
6224562698,12.3583317,45.4317158,4
4847897732,12.3269267,45.4381988,2
8021314692,12.3341617,45.4427126,5
4827843722,12.3343992,45.4306041,0
241791850,12.3395522,45.4370534,1
49548512,12.3395021,45.4420916,5
6224562717,12.3585494,45.4319498,4
2591390161,12.3610326,45.4265719,4
6224562718,12.3583166,45.4317875,4
4827843823,12.3343246,45.4307908,0
1235881201,12.3162413,45.4340027,0
7431128513,12.3076738,45.44223,0
4359032067,12.3249223,45.4372482,2
1235881243,12.3160651,45.4338255,0
1851649114,12.3208441,45.4349555,0
10221708391,12.3575291,45.4284924,4
10221708392,12.3580678,45.428712,4
10221708394,12.3574733,45.4293349,4
10221708395,12.3582698,45.4286619,4
2591390185,12.3596853,45.4302231,4
7931628894,12.3210784,45.4441044,3
7931628895,12.3213441,45.4440003,3
7931628896,12.321268,45.4440302,3
7931628898,12.3203206,45.4428671,3
49548643,12.3397258,45.442715,5
7931628899,12.3205209,45.443147,3
7931628901,12.3207134,45.4433296,3
7931628902,12.3205131,45.4434129,3
7931628903,12.3209448,45.4438177,3
7931628906,12.3211939,45.4439358,3
7931628908,12.3209216,45.4438878,3
7931628912,12.3209788,45.4438633,3
7931628913,12.3209744,45.4439591,3
7931628916,12.3204464,45.444464,3
7931628911,12.3209144,45.4438187,3
5692788121,12.3316401,45.4327388,1
5692788122,12.3314513,45.4330006,1
1856834976,12.3322778,45.4390614,2
1856834977,12.3337977,45.4397986,2
7959809475,12.3210486,45.4352167,0
358518212,12.3383414,45.437779,5
7959809477,12.3251803,45.4339451,2
7959809476,12.3210766,45.4351978,0
358518216,12.3378632,45.4377397,5
1742671305,12.3363483,45.4380524,2
358518219,12.3396473,45.4378057,5
1742671308,12.335301,45.437904,2
358518222,12.3388132,45.4379928,5
7959809484,12.3230691,45.4329354,0
358518224,12.3388378,45.4380508,5
2249166294,12.3257862,45.4407484,2
2249166298,12.3252809,45.4406135,2
2249166299,12.3250106,45.4404782,2
2249166300,12.3249963,45.4405377,2
2249166301,12.3256563,45.4407121,2
10855615965,12.3186394,45.435094,0
10855615966,12.3187534,45.4348382,0
5649829355,12.3354385,45.4382933,2
5649829356,12.3351512,45.4384944,2
5649829357,12.3348742,45.4386882,2
5649829358,12.3347773,45.43862,2
5649829359,12.3350601,45.4384225,2
3171356162,12.3213863,45.4436227,3
3171356163,12.3236207,45.4447453,3
7431128570,12.3100767,45.4402763,0
7431128571,12.3096484,45.4402304,0
248122904,12.3360686,45.4378056,2
49548825,12.3399177,45.4426823,5
4813229596,12.3186835,45.4386433,0
4813229598,12.3187856,45.4387343,0
2477428252,12.3260039,45.4425205,3
5373759006,12.3571344,45.4329954,4
5373759007,12.3574505,45.4326693,4
7431128573,12.3100448,45.4408264,0
7431128576,12.3043359,45.4382646,0
9094598206,12.3289117,45.438143,2
10108266854,12.3503616,45.4378678,1
2517372500,12.3477256,45.4368666,1
4470345305,12.3365858,45.4367983,1
3393916506,12.3220389,45.4403462,0
1838206260,12.320993,45.4370069,0
3393916518,12.3193081,45.4428584,3
4470345324,12.3366262,45.4368655,1
3393916533,12.3210643,45.4437755,3
3393916536,12.3205883,45.4439578,3
4730387592,12.325164,45.4417498,2
248778385,12.3388821,45.4401031,5
248778388,12.3366795,45.4399807,5
248778389,12.3375643,45.4396764,5
5360651923,12.3380793,45.4328825,1
248778391,12.337768,45.4393275,5
5643472558,12.3252387,45.4333036,0
1844121266,12.3420882,45.4368775,1
9412972218,12.3456794,45.4361294,1
1844121278,12.3427708,45.4365557,1
2514783936,12.3260288,45.4405826,2
2514783938,12.3263187,45.4405763,2
3398708228,12.3186823,45.438014,0
2256015083,12.3503345,45.4378862,1
5904404206,12.3234068,45.432262,0
1838206266,12.3211346,45.4369455,0
1730379114,12.3396739,45.44257,5
1730379115,12.3394876,45.4426018,5
5221945095,12.3469066,45.4368794,1
5221945096,12.3469204,45.4371271,1
5221945098,12.3470717,45.4372269,1
5221945099,12.3469968,45.4372315,1
9684913977,12.3343027,45.4330432,1
10571059013,12.3494308,45.4328676,1
10571059016,12.3494522,45.4328349,1
6026202971,12.3327591,45.438794,2
6026202973,12.3337288,45.4391419,2
6026202974,12.3313513,45.4385822,2
6026202975,12.3309118,45.438853,2
6026202976,12.3309762,45.4388198,2
7887753051,12.3391295,45.433949,1
1854246767,12.3443033,45.4361656,1
1854246768,12.3445106,45.4361705,1
1846120318,12.3163903,45.4338503,0
1846120323,12.3168,45.4331553,0
672509244,12.3180235,45.4376603,0
61083569,12.3303257,45.4349204,1
61083573,12.3313264,45.4349991,1
1675825096,12.3357281,45.4382329,2
5476814792,12.3200655,45.433341,0
1826066389,12.3411643,45.4379612,1
3118632934,12.3163835,45.4338733,0
49549291,12.3368291,45.4426999,5
49549296,12.3369962,45.4430202,5
10214281220,12.3048471,45.4423268,0
10214281222,12.3051703,45.4417491,0
10214281223,12.3044614,45.4420395,0
10214281224,12.3066657,45.4437697,0
10214281225,12.3063178,45.4433718,0
10214281226,12.3062708,45.4437398,0
10214281227,12.3060574,45.4434742,0
10214281231,12.3060058,45.4434945,0
10214281232,12.3050917,45.4423819,0
10214281234,12.3057631,45.4435896,0
10214281235,12.3058851,45.4435472,0
10214281237,12.3063037,45.4433148,0
10214281238,12.305407,45.442239,0
10214281239,12.3052608,45.4423053,0
10214281243,12.3049745,45.442435,0
10214281244,12.304835,45.4424388,0
3469465277,12.3664947,45.4276888,4
3469465278,12.366673,45.4274783,4
2956136570,12.3307669,45.4465415,3
2956136573,12.3307812,45.4465609,3
5164601485,12.3231264,45.4376377,2
703598737,12.3123809,45.4407485,0
2962362517,12.3613793,45.4338221,4
3469465288,12.3672202,45.4264514,4
4906160298,12.3335694,45.4386522,2
4735865004,12.328299,45.4425411,3
4633366707,12.3333802,45.4339666,1
5864329398,12.3246637,45.4312743,0
5864329399,12.3248552,45.4312323,0
6255448302,12.343443,45.4404676,5
6255448303,12.3434367,45.4404432,5
6255448307,12.3440942,45.4403551,5
6255448308,12.3442478,45.4404675,5
11630708162,12.3099044,45.4416625,0
4858450185,12.3418334,45.4365194,1
4858450186,12.342022,45.4366154,1
4823795650,12.3328374,45.4294877,0
178983188,12.3269541,45.4362222,2
5366190366,12.334016,45.4289655,0
